,instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
207,15190786,59339,GODREJPROP26FEBFUT,GODREJPROP,0.0,2026-02-24,0.0,0.1,275,FUT,NFO-FUT,NFO
208,12730882,49730,GRASIM25DECFUT,GRASIM,0.0,2025-12-30,0.0,0.1,250,FUT,NFO-FUT,NFO
209,12645890,49398,GRASIM26JANFUT,GRASIM,0.0,2026-01-27,0.0,0.1,250,FUT,NFO-FUT,NFO
210,15191042,59340,GRASIM26FEBFUT,GRASIM,0.0,2026-02-24,0.0,0.1,250,FUT,NFO-FUT,NFO
211,12733698,49741,HAL25DECFUT,HAL,0.0,2025-12-30,0.0,0.1,150,FUT,NFO-FUT,NFO
212,12646146,49399,HAL26JANFUT,HAL,0.0,2026-01-27,0.0,0.1,150,FUT,NFO-FUT,NFO
213,15191298,59341,HAL26FEBFUT,HAL,0.0,2026-02-24,0.0,0.1,150,FUT,NFO-FUT,NFO
214,12733954,49742,HAVELLS25DECFUT,HAVELLS,0.0,2025-12-30,0.0,0.1,500,FUT,NFO-FUT,NFO
215,12646402,49400,HAVELLS26JANFUT,HAVELLS,0.0,2026-01-27,0.0,0.1,500,FUT,NFO-FUT,NFO
216,15191554,59342,HAVELLS26FEBFUT,HAVELLS,0.0,2026-02-24,0.0,0.1,500,FUT,NFO-FUT,NFO
217,12734210,49743,HCLTECH25DECFUT,HCLTECH,0.0,2025-12-30,0.0,0.1,350,FUT,NFO-FUT,NFO
218,12646658,49401,HCLTECH26JANFUT,HCLTECH,0.0,2026-01-27,0.0,0.1,350,FUT,NFO-FUT,NFO
219,15191810,59343,HCLTECH26FEBFUT,HCLTECH,0.0,2026-02-24,0.0,0.1,350,FUT,NFO-FUT,NFO
220,12734466,49744,HDFCAMC25DECFUT,HDFCAMC,0.0,2025-12-30,0.0,0.1,300,FUT,NFO-FUT,NFO
221,12646914,49402,HDFCAMC26JANFUT,HDFCAMC,0.0,2026-01-27,0.0,0.1,300,FUT,NFO-FUT,NFO
222,15192066,59344,HDFCAMC26FEBFUT,HDFCAMC,0.0,2026-02-24,0.0,0.1,300,FUT,NFO-FUT,NFO
223,12738306,49759,HDFCBANK25DECFUT,HDFCBANK,0.0,2025-12-30,0.0,0.1,550,FUT,NFO-FUT,NFO
224,12652034,49422,HDFCBANK26JANFUT,HDFCBANK,0.0,2026-01-27,0.0,0.1,550,FUT,NFO-FUT,NFO
225,15192322,59345,HDFCBANK26FEBFUT,HDFCBANK,0.0,2026-02-24,0.0,0.1,550,FUT,NFO-FUT,NFO
226,12738562,49760,HDFCLIFE25DECFUT,HDFCLIFE,0.0,2025-12-30,0.0,0.05,1100,FUT,NFO-FUT,NFO
227,12652290,49423,HDFCLIFE26JANFUT,HDFCLIFE,0.0,2026-01-27,0.0,0.05,1100,FUT,NFO-FUT,NFO
228,15192578,59346,HDFCLIFE26FEBFUT,HDFCLIFE,0.0,2026-02-24,0.0,0.05,1100,FUT,NFO-FUT,NFO
229,12741890,49773,HEROMOTOCO25DECFUT,HEROMOTOCO,0.0,2025-12-30,0.0,0.5,150,FUT,NFO-FUT,NFO
230,12652802,49425,HEROMOTOCO26JANFUT,HEROMOTOCO,0.0,2026-01-27,0.0,0.5,150,FUT,NFO-FUT,NFO
231,15192834,59347,HEROMOTOCO26FEBFUT,HEROMOTOCO,0.0,2026-02-24,0.0,0.5,150,FUT,NFO-FUT,NFO
232,12742658,49776,HFCL25DECFUT,HFCL,0.0,2025-12-30,0.0,0.01,6450,FUT,NFO-FUT,NFO
233,12749570,49803,HINDALCO25DECFUT,HINDALCO,0.0,2025-12-30,0.0,0.05,700,FUT,NFO-FUT,NFO
234,12653058,49426,HINDALCO26JANFUT,HINDALCO,0.0,2026-01-27,0.0,0.05,700,FUT,NFO-FUT,NFO
235,15193090,59348,HINDALCO26FEBFUT,HINDALCO,0.0,2026-02-24,0.0,0.05,700,FUT,NFO-FUT,NFO
236,12749826,49804,HINDPETRO25DECFUT,HINDPETRO,0.0,2025-12-30,0.0,0.05,2025,FUT,NFO-FUT,NFO
237,12653314,49427,HINDPETRO26JANFUT,HINDPETRO,0.0,2026-01-27,0.0,0.05,2025,FUT,NFO-FUT,NFO
238,15193346,59349,HINDPETRO26FEBFUT,HINDPETRO,0.0,2026-02-24,0.0,0.05,2025,FUT,NFO-FUT,NFO
239,12750082,49805,HINDUNILVR25DECFUT,HINDUNILVR,0.0,2025-12-30,0.0,0.1,300,FUT,NFO-FUT,NFO
240,12653570,49428,HINDUNILVR26JANFUT,HINDUNILVR,0.0,2026-01-27,0.0,0.1,300,FUT,NFO-FUT,NFO
241,15193602,59350,HINDUNILVR26FEBFUT,HINDUNILVR,0.0,2026-02-24,0.0,0.1,300,FUT,NFO-FUT,NFO
242,12751106,49809,HINDZINC25DECFUT,HINDZINC,0.0,2025-12-30,0.0,0.05,1225,FUT,NFO-FUT,NFO
243,12653826,49429,HINDZINC26JANFUT,HINDZINC,0.0,2026-01-27,0.0,0.05,1225,FUT,NFO-FUT,NFO
244,15193858,59351,HINDZINC26FEBFUT,HINDZINC,0.0,2026-02-24,0.0,0.05,1225,FUT,NFO-FUT,NFO
245,12751362,49810,HUDCO25DECFUT,HUDCO,0.0,2025-12-30,0.0,0.01,2775,FUT,NFO-FUT,NFO
246,12654082,49430,HUDCO26JANFUT,HUDCO,0.0,2026-01-27,0.0,0.01,2775,FUT,NFO-FUT,NFO
247,15194114,59352,HUDCO26FEBFUT,HUDCO,0.0,2026-02-24,0.0,0.01,2775,FUT,NFO-FUT,NFO
248,12751874,49812,ICICIBANK25DECFUT,ICICIBANK,0.0,2025-12-30,0.0,0.1,700,FUT,NFO-FUT,NFO
249,12654338,49431,ICICIBANK26JANFUT,ICICIBANK,0.0,2026-01-27,0.0,0.1,700,FUT,NFO-FUT,NFO
250,15194370,59353,ICICIBANK26FEBFUT,ICICIBANK,0.0,2026-02-24,0.0,0.1,700,FUT,NFO-FUT,NFO
251,12752130,49813,ICICIGI25DECFUT,ICICIGI,0.0,2025-12-30,0.0,0.1,325,FUT,NFO-FUT,NFO
252,12654594,49432,ICICIGI26JANFUT,ICICIGI,0.0,2026-01-27,0.0,0.1,325,FUT,NFO-FUT,NFO
253,15194626,59354,ICICIGI26FEBFUT,ICICIGI,0.0,2026-02-24,0.0,0.1,325,FUT,NFO-FUT,NFO
254,12752386,49814,ICICIPRULI25DECFUT,ICICIPRULI,0.0,2025-12-30,0.0,0.05,925,FUT,NFO-FUT,NFO
255,12655362,49435,ICICIPRULI26JANFUT,ICICIPRULI,0.0,2026-01-27,0.0,0.05,925,FUT,NFO-FUT,NFO
256,15194882,59355,ICICIPRULI26FEBFUT,ICICIPRULI,0.0,2026-02-24,0.0,0.05,925,FUT,NFO-FUT,NFO
257,12753154,49817,IDEA25DECFUT,IDEA,0.0,2025-12-30,0.0,0.01,71475,FUT,NFO-FUT,NFO
258,12655618,49436,IDEA26JANFUT,IDEA,0.0,2026-01-27,0.0,0.01,71475,FUT,NFO-FUT,NFO
259,15195138,59356,IDEA26FEBFUT,IDEA,0.0,2026-02-24,0.0,0.01,71475,FUT,NFO-FUT,NFO
260,12754434,49822,IDFCFIRSTB25DECFUT,IDFCFIRSTB,0.0,2025-12-30,0.0,0.01,9275,FUT,NFO-FUT,NFO
261,12655874,49437,IDFCFIRSTB26JANFUT,IDFCFIRSTB,0.0,2026-01-27,0.0,0.01,9275,FUT,NFO-FUT,NFO
262,15195394,59357,IDFCFIRSTB26FEBFUT,IDFCFIRSTB,0.0,2026-02-24,0.0,0.01,9275,FUT,NFO-FUT,NFO
263,12755202,49825,IEX25DECFUT,IEX,0.0,2025-12-30,0.0,0.01,3750,FUT,NFO-FUT,NFO
264,12656130,49438,IEX26JANFUT,IEX,0.0,2026-01-27,0.0,0.01,3750,FUT,NFO-FUT,NFO
265,15195650,59358,IEX26FEBFUT,IEX,0.0,2026-02-24,0.0,0.01,3750,FUT,NFO-FUT,NFO
266,12755458,49826,IIFL25DECFUT,IIFL,0.0,2025-12-30,0.0,0.05,1650,FUT,NFO-FUT,NFO
267,12657154,49442,IIFL26JANFUT,IIFL,0.0,2026-01-27,0.0,0.05,1650,FUT,NFO-FUT,NFO
268,12755714,49827,INDHOTEL25DECFUT,INDHOTEL,0.0,2025-12-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
269,12657410,49443,INDHOTEL26JANFUT,INDHOTEL,0.0,2026-01-27,0.0,0.05,1000,FUT,NFO-FUT,NFO
270,15195906,59359,INDHOTEL26FEBFUT,INDHOTEL,0.0,2026-02-24,0.0,0.05,1000,FUT,NFO-FUT,NFO
271,12755970,49828,INDIANB25DECFUT,INDIANB,0.0,2025-12-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
272,12658434,49447,INDIANB26JANFUT,INDIANB,0.0,2026-01-27,0.0,0.05,1000,FUT,NFO-FUT,NFO
273,15196162,59360,INDIANB26FEBFUT,INDIANB,0.0,2026-02-24,0.0,0.05,1000,FUT,NFO-FUT,NFO
274,12756226,49829,INDIGO25DECFUT,INDIGO,0.0,2025-12-30,0.0,0.5,150,FUT,NFO-FUT,NFO
275,12658690,49448,INDIGO26JANFUT,INDIGO,0.0,2026-01-27,0.0,0.5,150,FUT,NFO-FUT,NFO
276,15199234,59372,INDIGO26FEBFUT,INDIGO,0.0,2026-02-24,0.0,0.5,150,FUT,NFO-FUT,NFO
277,12756482,49830,INDUSINDBK25DECFUT,INDUSINDBK,0.0,2025-12-30,0.0,0.05,700,FUT,NFO-FUT,NFO
278,12658946,49449,INDUSINDBK26JANFUT,INDUSINDBK,0.0,2026-01-27,0.0,0.05,700,FUT,NFO-FUT,NFO
279,15199490,59373,INDUSINDBK26FEBFUT,INDUSINDBK,0.0,2026-02-24,0.0,0.05,700,FUT,NFO-FUT,NFO
280,12758274,49837,INDUSTOWER25DECFUT,INDUSTOWER,0.0,2025-12-30,0.0,0.05,1700,FUT,NFO-FUT,NFO
281,12659202,49450,INDUSTOWER26JANFUT,INDUSTOWER,0.0,2026-01-27,0.0,0.05,1700,FUT,NFO-FUT,NFO
282,15199746,59374,INDUSTOWER26FEBFUT,INDUSTOWER,0.0,2026-02-24,0.0,0.05,1700,FUT,NFO-FUT,NFO
283,12759042,49840,INFY25DECFUT,INFY,0.0,2025-12-30,0.0,0.1,400,FUT,NFO-FUT,NFO
284,12667138,49481,INFY26JANFUT,INFY,0.0,2026-01-27,0.0,0.1,400,FUT,NFO-FUT,NFO
285,15200002,59375,INFY26FEBFUT,INFY,0.0,2026-02-24,0.0,0.1,400,FUT,NFO-FUT,NFO
286,12761346,49849,INOXWIND25DECFUT,INOXWIND,0.0,2025-12-30,0.0,0.01,3272,FUT,NFO-FUT,NFO
287,12667394,49482,INOXWIND26JANFUT,INOXWIND,0.0,2026-01-27,0.0,0.01,3575,FUT,NFO-FUT,NFO
288,15200770,59378,INOXWIND26FEBFUT,INOXWIND,0.0,2026-02-24,0.0,0.01,3575,FUT,NFO-FUT,NFO
289,12761602,49850,IOC25DECFUT,IOC,0.0,2025-12-30,0.0,0.01,4875,FUT,NFO-FUT,NFO
290,12668162,49485,IOC26JANFUT,IOC,0.0,2026-01-27,0.0,0.01,4875,FUT,NFO-FUT,NFO
291,15201026,59379,IOC26FEBFUT,IOC,0.0,2026-02-24,0.0,0.01,4875,FUT,NFO-FUT,NFO
292,12761858,49851,IRCTC25DECFUT,IRCTC,0.0,2025-12-30,0.0,0.05,875,FUT,NFO-FUT,NFO
293,12668418,49486,IRCTC26JANFUT,IRCTC,0.0,2026-01-27,0.0,0.05,875,FUT,NFO-FUT,NFO
294,15201282,59380,IRCTC26FEBFUT,IRCTC,0.0,2026-02-24,0.0,0.05,875,FUT,NFO-FUT,NFO
295,12762114,49852,IREDA25DECFUT,IREDA,0.0,2025-12-30,0.0,0.01,3450,FUT,NFO-FUT,NFO
296,12668930,49488,IREDA26JANFUT,IREDA,0.0,2026-01-27,0.0,0.01,3450,FUT,NFO-FUT,NFO
297,15201538,59381,IREDA26FEBFUT,IREDA,0.0,2026-02-24,0.0,0.01,3450,FUT,NFO-FUT,NFO
298,12762370,49853,IRFC25DECFUT,IRFC,0.0,2025-12-30,0.0,0.01,4250,FUT,NFO-FUT,NFO
299,12669954,49492,IRFC26JANFUT,IRFC,0.0,2026-01-27,0.0,0.01,4250,FUT,NFO-FUT,NFO
300,15201794,59382,IRFC26FEBFUT,IRFC,0.0,2026-02-24,0.0,0.01,4250,FUT,NFO-FUT,NFO
301,12763650,49858,ITC25DECFUT,ITC,0.0,2025-12-30,0.0,0.05,1600,FUT,NFO-FUT,NFO
302,12670210,49493,ITC26JANFUT,ITC,0.0,2026-01-27,0.0,0.05,1600,FUT,NFO-FUT,NFO
303,15202050,59383,ITC26FEBFUT,ITC,0.0,2026-02-24,0.0,0.05,1600,FUT,NFO-FUT,NFO
304,12763906,49859,JINDALSTEL25DECFUT,JINDALSTEL,0.0,2025-12-30,0.0,0.1,625,FUT,NFO-FUT,NFO
305,12670466,49494,JINDALSTEL26JANFUT,JINDALSTEL,0.0,2026-01-27,0.0,0.1,625,FUT,NFO-FUT,NFO
306,15203330,59388,JINDALSTEL26FEBFUT,JINDALSTEL,0.0,2026-02-24,0.0,0.1,625,FUT,NFO-FUT,NFO
307,12764162,49860,JIOFIN25DECFUT,JIOFIN,0.0,2025-12-30,0.0,0.05,2350,FUT,NFO-FUT,NFO
308,12670722,49495,JIOFIN26JANFUT,JIOFIN,0.0,2026-01-27,0.0,0.05,2350,FUT,NFO-FUT,NFO
309,15203586,59389,JIOFIN26FEBFUT,JIOFIN,0.0,2026-02-24,0.0,0.05,2350,FUT,NFO-FUT,NFO
310,12764418,49861,JSWENERGY25DECFUT,JSWENERGY,0.0,2025-12-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
311,12670978,49496,JSWENERGY26JANFUT,JSWENERGY,0.0,2026-01-27,0.0,0.05,1000,FUT,NFO-FUT,NFO
312,15203842,59390,JSWENERGY26FEBFUT,JSWENERGY,0.0,2026-02-24,0.0,0.05,1000,FUT,NFO-FUT,NFO
313,12764674,49862,JSWSTEEL25DECFUT,JSWSTEEL,0.0,2025-12-30,0.0,0.1,675,FUT,NFO-FUT,NFO
314,12671234,49497,JSWSTEEL26JANFUT,JSWSTEEL,0.0,2026-01-27,0.0,0.1,675,FUT,NFO-FUT,NFO
315,15204098,59391,JSWSTEEL26FEBFUT,JSWSTEEL,0.0,2026-02-24,0.0,0.1,675,FUT,NFO-FUT,NFO
316,12764930,49863,JUBLFOOD25DECFUT,JUBLFOOD,0.0,2025-12-30,0.0,0.05,1250,FUT,NFO-FUT,NFO
317,12671490,49498,JUBLFOOD26JANFUT,JUBLFOOD,0.0,2026-01-27,0.0,0.05,1250,FUT,NFO-FUT,NFO
318,15204354,59392,JUBLFOOD26FEBFUT,JUBLFOOD,0.0,2026-02-24,0.0,0.05,1250,FUT,NFO-FUT,NFO
319,12765698,49866,KALYANKJIL25DECFUT,KALYANKJIL,0.0,2025-12-30,0.0,0.05,1175,FUT,NFO-FUT,NFO
320,12672770,49503,KALYANKJIL26JANFUT,KALYANKJIL,0.0,2026-01-27,0.0,0.05,1175,FUT,NFO-FUT,NFO
321,15204610,59393,KALYANKJIL26FEBFUT,KALYANKJIL,0.0,2026-02-24,0.0,0.05,1175,FUT,NFO-FUT,NFO
322,12765954,49867,KAYNES25DECFUT,KAYNES,0.0,2025-12-30,0.0,0.5,100,FUT,NFO-FUT,NFO
323,12674306,49509,KAYNES26JANFUT,KAYNES,0.0,2026-01-27,0.0,0.5,100,FUT,NFO-FUT,NFO
324,15204866,59394,KAYNES26FEBFUT,KAYNES,0.0,2026-02-24,0.0,0.5,100,FUT,NFO-FUT,NFO
325,12766722,49870,KEI25DECFUT,KEI,0.0,2025-12-30,0.0,0.1,175,FUT,NFO-FUT,NFO
326,12674562,49510,KEI26JANFUT,KEI,0.0,2026-01-27,0.0,0.1,175,FUT,NFO-FUT,NFO
327,15205122,59395,KEI26FEBFUT,KEI,0.0,2026-02-24,0.0,0.1,175,FUT,NFO-FUT,NFO
328,12766978,49871,KFINTECH25DECFUT,KFINTECH,0.0,2025-12-30,0.0,0.1,450,FUT,NFO-FUT,NFO
329,12676610,49518,KFINTECH26JANFUT,KFINTECH,0.0,2026-01-27,0.0,0.1,500,FUT,NFO-FUT,NFO
330,15205378,59396,KFINTECH26FEBFUT,KFINTECH,0.0,2026-02-24,0.0,0.1,500,FUT,NFO-FUT,NFO
331,12767234,49872,KOTAKBANK25DECFUT,KOTAKBANK,0.0,2025-12-30,0.0,0.1,400,FUT,NFO-FUT,NFO
332,12677890,49523,KOTAKBANK26JANFUT,KOTAKBANK,0.0,2026-01-27,0.0,0.1,400,FUT,NFO-FUT,NFO
333,15205634,59397,KOTAKBANK26FEBFUT,KOTAKBANK,0.0,2026-02-24,0.0,0.1,400,FUT,NFO-FUT,NFO
334,12776962,49910,KPITTECH25DECFUT,KPITTECH,0.0,2025-12-30,0.0,0.1,400,FUT,NFO-FUT,NFO
335,12678402,49525,KPITTECH26JANFUT,KPITTECH,0.0,2026-01-27,0.0,0.1,425,FUT,NFO-FUT,NFO
336,15205890,59398,KPITTECH26FEBFUT,KPITTECH,0.0,2026-02-24,0.0,0.1,425,FUT,NFO-FUT,NFO
337,12777218,49911,LAURUSLABS25DECFUT,LAURUSLABS,0.0,2025-12-30,0.0,0.1,850,FUT,NFO-FUT,NFO
338,12684546,49549,LAURUSLABS26JANFUT,LAURUSLABS,0.0,2026-01-27,0.0,0.1,850,FUT,NFO-FUT,NFO
339,15206146,59399,LAURUSLABS26FEBFUT,LAURUSLABS,0.0,2026-02-24,0.0,0.1,850,FUT,NFO-FUT,NFO
340,12777474,49912,LICHSGFIN25DECFUT,LICHSGFIN,0.0,2025-12-30,0.0,0.05,1000,FUT,NFO-FUT,NFO
341,12685826,49554,LICHSGFIN26JANFUT,LICHSGFIN,0.0,2026-01-27,0.0,0.05,1000,FUT,NFO-FUT,NFO
342,15206402,59400,LICHSGFIN26FEBFUT,LICHSGFIN,0.0,2026-02-24,0.0,0.05,1000,FUT,NFO-FUT,NFO
343,12777730,49913,LICI25DECFUT,LICI,0.0,2025-12-30,0.0,0.05,700,FUT,NFO-FUT,NFO
344,12693762,49585,LICI26JANFUT,LICI,0.0,2026-01-27,0.0,0.05,700,FUT,NFO-FUT,NFO
345,15206658,59401,LICI26FEBFUT,LICI,0.0,2026-02-24,0.0,0.05,700,FUT,NFO-FUT,NFO
346,12777986,49914,LODHA25DECFUT,LODHA,0.0,2025-12-30,0.0,0.1,450,FUT,NFO-FUT,NFO
347,12694018,49586,LODHA26JANFUT,LODHA,0.0,2026-01-27,0.0,0.1,450,FUT,NFO-FUT,NFO
348,15206914,59402,LODHA26FEBFUT,LODHA,0.0,2026-02-24,0.0,0.1,450,FUT,NFO-FUT,NFO
349,12778242,49915,LT25DECFUT,LT,0.0,2025-12-30,0.0,0.1,175,FUT,NFO-FUT,NFO
350,12694274,49587,LT26JANFUT,LT,0.0,2026-01-27,0.0,0.1,175,FUT,NFO-FUT,NFO
351,15207170,59403,LT26FEBFUT,LT,0.0,2026-02-24,0.0,0.1,175,FUT,NFO-FUT,NFO
352,12778498,49916,LTF25DECFUT,LTF,0.0,2025-12-30,0.0,0.05,4462,FUT,NFO-FUT,NFO
353,12695554,49592,LTF26JANFUT,LTF,0.0,2026-01-27,0.0,0.05,2250,FUT,NFO-FUT,NFO
354,15207426,59404,LTF26FEBFUT,LTF,0.0,2026-02-24,0.0,0.05,2250,FUT,NFO-FUT,NFO
355,12779266,49919,LTIM25DECFUT,LTIM,0.0,2025-12-30,0.0,0.5,150,FUT,NFO-FUT,NFO
356,12697346,49599,LTIM26JANFUT,LTIM,0.0,2026-01-27,0.0,0.5,150,FUT,NFO-FUT,NFO
357,15209730,59413,LTIM26FEBFUT,LTIM,0.0,2026-02-24,0.0,0.5,150,FUT,NFO-FUT,NFO
358,12779522,49920,LUPIN25DECFUT,LUPIN,0.0,2025-12-30,0.0,0.1,425,FUT,NFO-FUT,NFO
359,12697602,49600,LUPIN26JANFUT,LUPIN,0.0,2026-01-27,0.0,0.1,425,FUT,NFO-FUT,NFO
360,15209986,59414,LUPIN26FEBFUT,LUPIN,0.0,2026-02-24,0.0,0.1,425,FUT,NFO-FUT,NFO
361,12779778,49921,M&M25DECFUT,M&M,0.0,2025-12-30,0.0,0.1,200,FUT,NFO-FUT,NFO
362,12697858,49601,M&M26JANFUT,M&M,0.0,2026-01-27,0.0,0.1,200,FUT,NFO-FUT,NFO
363,15210242,59415,M&M26FEBFUT,M&M,0.0,2026-02-24,0.0,0.1,200,FUT,NFO-FUT,NFO
364,12780034,49922,MANAPPURAM25DECFUT,MANAPPURAM,0.0,2025-12-30,0.0,0.05,3000,FUT,NFO-FUT,NFO
365,12698370,49603,MANAPPURAM26JANFUT,MANAPPURAM,0.0,2026-01-27,0.0,0.05,3000,FUT,NFO-FUT,NFO
366,15210498,59416,MANAPPURAM26FEBFUT,MANAPPURAM,0.0,2026-02-24,0.0,0.05,3000,FUT,NFO-FUT,NFO
367,12780290,49923,MANKIND25DECFUT,MANKIND,0.0,2025-12-30,0.0,0.1,225,FUT,NFO-FUT,NFO
368,12698626,49604,MANKIND26JANFUT,MANKIND,0.0,2026-01-27,0.0,0.1,225,FUT,NFO-FUT,NFO
369,15210754,59417,MANKIND26FEBFUT,MANKIND,0.0,2026-02-24,0.0,0.1,225,FUT,NFO-FUT,NFO
370,12780546,49924,MARICO25DECFUT,MARICO,0.0,2025-12-30,0.0,0.05,1200,FUT,NFO-FUT,NFO
371,12699138,49606,MARICO26JANFUT,MARICO,0.0,2026-01-27,0.0,0.05,1200,FUT,NFO-FUT,NFO
372,15211010,59418,MARICO26FEBFUT,MARICO,0.0,2026-02-24,0.0,0.05,1200,FUT,NFO-FUT,NFO
373,12781314,49927,MARUTI25DECFUT,MARUTI,0.0,2025-12-30,0.0,1.0,50,FUT,NFO-FUT,NFO
374,12699394,49607,MARUTI26JANFUT,MARUTI,0.0,2026-01-27,0.0,1.0,50,FUT,NFO-FUT,NFO
375,15211266,59419,MARUTI26FEBFUT,MARUTI,0.0,2026-02-24,0.0,1.0,50,FUT,NFO-FUT,NFO
376,12781570,49928,MAXHEALTH25DECFUT,MAXHEALTH,0.0,2025-12-30,0.0,0.1,525,FUT,NFO-FUT,NFO
377,12699650,49608,MAXHEALTH26JANFUT,MAXHEALTH,0.0,2026-01-27,0.0,0.1,525,FUT,NFO-FUT,NFO
378,15211522,59420,MAXHEALTH26FEBFUT,MAXHEALTH,0.0,2026-02-24,0.0,0.1,525,FUT,NFO-FUT,NFO
379,12781826,49929,MAZDOCK25DECFUT,MAZDOCK,0.0,2025-12-30,0.0,0.1,175,FUT,NFO-FUT,NFO
380,12699906,49609,MAZDOCK26JANFUT,MAZDOCK,0.0,2026-01-27,0.0,0.1,200,FUT,NFO-FUT,NFO
381,15211778,59421,MAZDOCK26FEBFUT,MAZDOCK,0.0,2026-02-24,0.0,0.1,200,FUT,NFO-FUT,NFO
382,12782082,49930,MCX25DECFUT,MCX,0.0,2025-12-30,0.0,1.0,125,FUT,NFO-FUT,NFO
383,12701186,49614,MCX26JANFUT,MCX,0.0,2026-01-27,0.0,1.0,125,FUT,NFO-FUT,NFO
384,15212034,59422,MCX26FEBFUT,MCX,0.0,2026-02-24,0.0,1.0,125,FUT,NFO-FUT,NFO
385,12782338,49931,MFSL25DECFUT,MFSL,0.0,2025-12-30,0.0,0.1,400,FUT,NFO-FUT,NFO
386,12704514,49627,MFSL26JANFUT,MFSL,0.0,2026-01-27,0.0,0.1,400,FUT,NFO-FUT,NFO
387,15212290,59423,MFSL26FEBFUT,MFSL,0.0,2026-02-24,0.0,0.1,400,FUT,NFO-FUT,NFO
388,12677634,49522,MIDCPNIFTY25DECFUT,MIDCPNIFTY,0.0,2025-12-30,0.0,0.05,140,FUT,NFO-FUT,NFO
389,12601858,49226,MIDCPNIFTY26JANFUT,MIDCPNIFTY,0.0,2026-01-27,0.0,0.05,120,FUT,NFO-FUT,NFO
390,15150338,59181,MIDCPNIFTY26FEBFUT,MIDCPNIFTY,0.0,2026-02-24,0.0,0.05,120,FUT,NFO-FUT,NFO
391,12782594,49932,MOTHERSON25DECFUT,MOTHERSON,0.0,2025-12-30,0.0,0.01,6150,FUT,NFO-FUT,NFO
392,12705282,49630,MOTHERSON26JANFUT,MOTHERSON,0.0,2026-01-27,0.0,0.01,6150,FUT,NFO-FUT,NFO
393,15212546,59424,MOTHERSON26FEBFUT,MOTHERSON,0.0,2026-02-24,0.0,0.01,6150,FUT,NFO-FUT,NFO
394,12782850,49933,MPHASIS25DECFUT,MPHASIS,0.0,2025-12-30,0.0,0.1,275,FUT,NFO-FUT,NFO
395,12706562,49635,MPHASIS26JANFUT,MPHASIS,0.0,2026-01-27,0.0,0.1,275,FUT,NFO-FUT,NFO
396,15212802,59425,MPHASIS26FEBFUT,MPHASIS,0.0,2026-02-24,0.0,0.1,275,FUT,NFO-FUT,NFO
397,12783618,49936,MUTHOOTFIN25DECFUT,MUTHOOTFIN,0.0,2025-12-30,0.0,0.1,275,FUT,NFO-FUT,NFO
398,12706818,49636,MUTHOOTFIN26JANFUT,MUTHOOTFIN,0.0,2026-01-27,0.0,0.1,275,FUT,NFO-FUT,NFO
399,15213058,59426,MUTHOOTFIN26FEBFUT,MUTHOOTFIN,0.0,2026-02-24,0.0,0.1,275,FUT,NFO-FUT,NFO
400,12783874,49937,NATIONALUM25DECFUT,NATIONALUM,0.0,2025-12-30,0.0,0.05,3750,FUT,NFO-FUT,NFO
401,12709122,49645,NATIONALUM26JANFUT,NATIONALUM,0.0,2026-01-27,0.0,0.05,3750,FUT,NFO-FUT,NFO
402,15213314,59427,NATIONALUM26FEBFUT,NATIONALUM,0.0,2026-02-24,0.0,0.05,3750,FUT,NFO-FUT,NFO
403,12784130,49938,NAUKRI25DECFUT,NAUKRI,0.0,2025-12-30,0.0,0.1,375,FUT,NFO-FUT,NFO
404,12712450,49658,NAUKRI26JANFUT,NAUKRI,0.0,2026-01-27,0.0,0.1,375,FUT,NFO-FUT,NFO
405,15213570,59428,NAUKRI26FEBFUT,NAUKRI,0.0,2026-02-24,0.0,0.1,375,FUT,NFO-FUT,NFO
406,12784898,49941,NBCC25DECFUT,NBCC,0.0,2025-12-30,0.0,0.01,6500,FUT,NFO-FUT,NFO
407,12717314,49677,NBCC26JANFUT,NBCC,0.0,2026-01-27,0.0,0.01,6500,FUT,NFO-FUT,NFO
408,15213826,59429,NBCC26FEBFUT,NBCC,0.0,2026-02-24,0.0,0.01,6500,FUT,NFO-FUT,NFO
409,12785154,49942,NCC25DECFUT,NCC,0.0,2025-12-30,0.0,0.01,2700,FUT,NFO-FUT,NFO
410,12785410,49943,NESTLEIND25DECFUT,NESTLEIND,0.0,2025-12-30,0.0,0.1,500,FUT,NFO-FUT,NFO
411,12717570,49678,NESTLEIND26JANFUT,NESTLEIND,0.0,2026-01-27,0.0,0.1,500,FUT,NFO-FUT,NFO
412,15214082,59430,NESTLEIND26FEBFUT,NESTLEIND,0.0,2026-02-24,0.0,0.1,500,FUT,NFO-FUT,NFO
413,12785666,49944,NHPC25DECFUT,NHPC,0.0,2025-12-30,0.0,0.01,6400,FUT,NFO-FUT,NFO
414,12723458,49701,NHPC26JANFUT,NHPC,0.0,2026-01-27,0.0,0.01,6400,FUT,NFO-FUT,NFO
415,15214338,59431,NHPC26FEBFUT,NHPC,0.0,2026-02-24,0.0,0.01,6400,FUT,NFO-FUT,NFO
